"cfop";"ncm";"natureza_frete";"y"
"5101";"04015029-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04051000-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"6101";"04061010-000";vazio;"Alíquota Zero"
"6101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04015029-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04051000-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04051000-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04015029-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"6101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5401";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5401";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5401";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5401";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5401";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04015029-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04015029-000";vazio;"Tributado"
"5101";"04051000-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5401";"04015029-000";vazio;"Tributado"
"5401";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5401";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5401";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5401";"04015029-000";vazio;"Tributado"
"5101";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5401";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5401";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5401";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5401";"04061090-000";vazio;"Alíquota Zero"
"5401";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061010-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Tributado"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5101";"04061090-000";vazio;"Alíquota Zero"
"5401";"04061090-000";vazio;"Alíquota Zero"
"5401";"04015029-000";vazio;"Tributado"
"5101";"04061010-000";vazio;"Alíquota Zero"
