"cnpj";"cfop";"ncm";"coalesce";"y"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071100-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071100-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071100-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071400-000";"0";"aliquota zero"
14;"5401";"02071400-000";"0";"aliquota zero"
14;"5401";"02071400-000";"0";"aliquota zero"
14;"5401";"02071400-000";"0";"aliquota zero"
14;"5401";"02071100-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071400-000";"0";"aliquota zero"
14;"5401";"02071200-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071100-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071100-000";"0";"aliquota zero"
14;"5401";"02071300-000";"0";"aliquota zero"
14;"5401";"02071400-000";"0";"aliquota zero"
14;"5949";"00000000-000-000";"0";"sem incidencia - outras saidas"
14;"1410";"02071100-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
14;"1101";"21061000-000";"0";"sem direito"
14;"1101";"21061000-000";"0";"sem direito"
14;"1101";"21061000-000";"0";"sem direito"
14;"1101";"21061000-000";"0";"sem direito"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
14;"1410";"02071100-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071400-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
14;"1410";"02071400-000";"0";"aliquota zero"
14;"1410";"02071200-000";"0";"aliquota zero"
14;"1410";"02071400-000";"0";"aliquota zero"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1118";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1118";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
14;"5401";"02071100-000";"0";"aliquota zero"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
14;"1933";"00000000-000";"0";"sem direito"
11;"1101";"44011200-000";"0";"sem incidencia"
14;"1410";"02071100-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071400-000";"0";"aliquota zero"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"44011200-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
11;"1101";"01059400-000";"0";"sem incidencia"
14;"1410";"02071400-000";"0";"aliquota zero"
11;"1101";"44011200-000";"0";"sem incidencia"
14;"1101";"23040090-000";"0";"suspensao"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071100-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071100-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1407";"74122000-000";"0";"tributado"
14;"1407";"74122000-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"84818092-000";"0";"tributado"
14;"1407";"85045000-000";"0";"tributado"
14;"1407";"85366990-000";"0";"tributado"
14;"1407";"84123900-000";"0";"tributado"
14;"1556";"39173290-000";"0";"tributado"
14;"1556";"39173290-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"84819090-000";"0";"tributado"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071100-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071100-000";"0";"aliquota zero"
14;"1407";"85045000-000";"0";"tributado"
14;"1407";"84819090-000";"0";"tributado"
14;"2101";"28141000-000";"0";"tributado"
14;"1410";"02071100-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1101";"23040090-000";"0";"suspensao"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"2122";"04071100-000";"0";"aliquota zero"
14;"1101";"23040090-000";"0";"suspensao"
14;"1101";"23040090-000";"0";"suspensao"
14;"1101";"23040090-000";"0";"suspensao"
14;"1257";"27160000-000";"0";"tributado"
14;"1556";"72221100-000";"0";"tributado"
14;"2101";"23099090-000";"0";"suspensao"
14;"2101";"23099090-000";"0";"suspensao"
14;"2101";"23099090-000";"0";"suspensao"
14;"2101";"23099090-000";"0";"suspensao"
14;"2101";"21022000-000";"0";"tributado"
14;"1257";"27160000-000";"0";"tributado"
14;"1556";"27101932-000";"0";"tributado"
14;"1101";"23040090-000";"0";"suspensao"
14;"1556";"87089100-000";"0";"monofasico revenda de produtos"
14;"1401";"27101921-000";"0";"tributado"
14;"1556";"84821010-000";"0";"tributado"
14;"1556";"84821010-000";"0";"tributado"
14;"1556";"84842000-000";"0";"tributado"
14;"1556";"85030090-000";"0";"tributado"
14;"1556";"84099979-000";"0";"monofasico revenda de produtos"
14;"1352";"00000000-000";"0";" tributado frete s/ vendas "
14;"1556";"85113020-000";"0";"monofasico revenda de produtos"
14;"1556";"84821010-000";"0";"tributado"
14;"1556";"40169300-000";"0";"tributado"
14;"1556";"85113020-000";"0";"monofasico revenda de produtos"
14;"1101";"23040090-000";"0";"suspensao"
14;"1101";"23040090-000";"0";"suspensao"
14;"2101";"38231900-000";"0";"tributado"
14;"1407";"85044050-000";"0";"tributado"
14;"2101";"39211390-000";"0";"tributado"
14;"2101";"48191000-000";"0";"tributado"
14;"1407";"83011000-000";"0";"tributado"
14;"1407";"83014000-000";"0";"tributado"
14;"1407";"84249090-000";"0";"tributado"
14;"1407";"84249090-000";"0";"tributado"
14;"1407";"82011000-000";"0";"tributado"
14;"1556";"44170090-000";"0";"tributado"
14;"1407";"82041100-000";"0";"tributado"
14;"1407";"84818019-000";"0";"tributado"
14;"1407";"39222000-000";"0";"sem direito"
14;"1407";"74122000-000";"0";"tributado"
14;"1407";"73071100-000";"0";"tributado"
14;"1407";"73079200-000";"0";"tributado"
14;"1407";"73071100-000";"0";"tributado"
14;"1407";"73071990-000";"0";"tributado"
14;"1407";"84818095-000";"0";"tributado"
14;"1407";"84818095-000";"0";"tributado"
14;"1407";"73072900-000";"0";"tributado"
14;"1407";"73071920-000";"0";"tributado"
14;"1407";"73261900-000";"0";"tributado"
14;"1407";"39209990-000";"0";"tributado"
14;"1407";"39229000-000";"0";"sem direito"
14;"1407";"84818019-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"39229000-000";"0";"sem direito"
14;"1407";"39174090-000";"0";"sem direito"
14;"1407";"59100000-000";"0";"sem direito"
14;"1407";"84818019-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"94051093-000";"0";"tributado"
14;"1407";"85437099-000";"0";"tributado"
14;"1407";"85437099-000";"0";"tributado"
14;"1407";"39191090-000";"0";"tributado"
14;"1407";"85444900-000";"0";"tributado"
14;"1407";"82032010-000";"0";"tributado"
14;"1407";"82032010-000";"0";"tributado"
14;"1407";"82032010-000";"0";"tributado"
14;"1407";"39191090-000";"0";"tributado"
14;"1407";"39191090-000";"0";"tributado"
14;"1407";"39191090-000";"0";"tributado"
14;"1407";"39191090-000";"0";"tributado"
14;"1407";"85393100-000";"0";"tributado"
14;"1556";"85041000-000";"0";"tributado"
14;"1407";"39172300-000";"0";"tributado"
14;"1407";"85365090-000";"0";"tributado"
14;"1407";"85365090-000";"0";"tributado"
14;"1407";"82032010-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"39259090-000";"0";"tributado"
14;"1407";"39174090-000";"0";"tributado"
14;"1407";"82075011-000";"0";"tributado"
14;"1407";"82075011-000";"0";"tributado"
14;"1407";"85359000-000";"0";"tributado"
14;"1407";"85444900-000";"0";"tributado"
14;"1556";"85131010-000";"0";"tributado"
14;"1556";"40059190-000";"0";"tributado"
14;"1933";"00000000-000";"0";"sem direito"
14;"1556";"85078000-000";"0";"tributado"
14;"1407";"82075011-000";"0";"tributado"
14;"1407";"82075011-000";"0";"tributado"
14;"1407";"39191090-000";"0";"tributado"
14;"1407";"82041200-000";"0";"tributado"
14;"1556";"35069110-000";"0";"tributado"
14;"1407";"82032010-000";"0";"tributado"
14;"1407";"82054000-000";"0";"tributado"
14;"1407";"82054000-000";"0";"tributado"
14;"1556";"35061090-000";"0";"tributado"
14;"1407";"85444900-000";"0";"tributado"
14;"1407";"85444900-000";"0";"tributado"
14;"1407";"85444900-000";"0";"tributado"
14;"1407";"85362000-000";"0";"tributado"
14;"1407";"85364900-000";"0";"tributado"
14;"1551";"84279000-000";"0";"tratamento via modulo de imobilizado"
14;"1551";"84279000-000";"0";"tratamento via modulo de imobilizado"
14;"1556";"86090000-000";"0";"sem direito"
14;"1556";"28273996-000";"0";"tributado"
14;"1101";"15159090-000";"0";"tributado"
14;"1101";"23040090-000";"0";"suspensao"
14;"1101";"23040090-000";"0";"suspensao"
14;"2122";"04071100-000";"0";"aliquota zero"
14;"2101";"23099010-000";"0";"suspensao"
14;"2101";"23099010-000";"0";"suspensao"
14;"1101";"28289011-000";"0";"tributado"
14;"1556";"39232190-000";"0";"sem direito"
14;"1556";"39232990-000";"0";"sem direito"
14;"1407";"39232990-000";"0";"sem direito"
14;"1556";"63071000-000";"0";"sem direito"
14;"1407";"22071010-000";"0";"monofasico revenda de produtos"
14;"1407";"34029031-000";"0";"sem direito"
14;"1556";"39219090-000";"0";"tributado"
14;"1407";"73209000-000";"0";"tributado"
14;"1556";"84529099-000";"0";"tributado"
14;"1556";"39269090-000";"0";"tributado"
14;"1556";"39269090-000";"0";"tributado"
14;"1556";"83099000-000";"0";"tributado"
14;"1556";"64029990-000";"0";"tributado"
14;"1556";"64029990-000";"0";"tributado"
14;"1407";"34013000-000";"0";"tributado"
14;"1556";"34012090-000";"0";"tributado"
14;"1556";"65061000-000";"0";"tributado"
14;"1556";"39269090-000";"0";"tributado"
14;"1556";"65070000-000";"0";"tributado"
14;"1556";"65061000-000";"0";"tributado"
14;"1556";"39269090-000";"0";"tributado"
14;"1556";"65070000-000";"0";"tributado"
14;"1556";"90049020-000";"0";"tributado"
14;"1556";"40151900-000";"0";"tributado"
14;"1556";"40151900-000";"0";"tributado"
14;"1556";"40151900-000";"0";"tributado"
14;"1556";"63079010-000";"0";"tributado"
14;"1556";"61161000-000";"0";"tributado"
14;"1556";"61161000-000";"0";"tributado"
14;"1556";"42032900-000";"0";"tributado"
14;"1556";"42032900-000";"0";"tributado"
14;"1556";"61161000-000";"0";"tributado"
14;"1556";"61161000-000";"0";"tributado"
14;"1556";"40151900-000";"0";"tributado"
14;"1556";"40151900-000";"0";"tributado"
14;"1556";"40151900-000";"0";"tributado"
14;"1556";"39262000-000";"0";"tributado"
14;"1556";"39262000-000";"0";"tributado"
14;"1556";"39269090-000";"0";"tributado"
14;"1556";"64031900-000";"0";"tributado"
14;"1556";"64031900-000";"0";"tributado"
14;"1556";"40151900-000";"0";"tributado"
14;"1556";"40151900-000";"0";"tributado"
14;"1556";"40151900-000";"0";"tributado"
14;"1556";"40151900-000";"0";"tributado"
14;"1252";"27160000-000";"0";"sem direito"
14;"1252";"27160000-000";"0";"tributado"
14;"1410";"02071300-000";"0";"aliquota zero"
14;"2101";"10059010-000";"0";"suspensao"
14;"2101";"10059010-000";"0";"suspensao"
14;"2101";"10059010-000";"0";"suspensao"
14;"2101";"10059010-000";"0";"suspensao"
14;"2101";"10059010-000";"0";"suspensao"
14;"2101";"10059010-000";"0";"suspensao"
14;"2101";"38231900-000";"0";"tributado"
14;"1407";"27101932-000";"0";"tributado"
14;"1407";"82075011-000";"0";"tributado"
14;"1407";"82075011-000";"0";"tributado"
14;"1407";"82075011-000";"0";"tributado"
14;"1407";"82075011-000";"0";"tributado"
14;"1407";"83111000-000";"0";"tributado"
14;"1556";"85113020-000";"0";"monofasico revenda de produtos"
14;"1556";"84821010-000";"0";"tributado"
14;"1556";"84821010-000";"0";"tributado"
14;"1556";"39095029-000";"0";"tributado"
14;"1556";"84099979-000";"0";"monofasico revenda de produtos"
