"cnpj";"cfop";"ncm";"natureza_frete";"y"
11;"5117";"84248121-000";"0";"monofasico revenda de produtos"
11;"5117";"84248129-000";"0";"monofasico revenda de produtos"
11;"5117";"84248990-000";"0";"tributado"
11;"5117";"84249010-000";"0";"tributado"
11;"5117";"84249090-000";"0";"tributado"
11;"5117";"84251910-000";"0";"tributado"
11;"5117";"84323010-000";"0";"monofasico revenda de produtos"
11;"5117";"84329000-000";"0";"monofasico revenda de produtos"
11;"5117";"84331100-000";"0";"monofasico revenda de produtos"
11;"5117";"84339010-000";"0";"tributado"
11;"5117";"84341000-000";"0";"monofasico revenda de produtos"
11;"5117";"84342090-000";"0";"monofasico revenda de produtos"
11;"5117";"84349000-000";"0";"tributado"
11;"5117";"84361000-000";"0";"monofasico revenda de produtos"
11;"5117";"84362900-000";"0";"monofasico revenda de produtos"
11;"5117";"84368000-000";"0";"monofasico revenda de produtos"
11;"5117";"84369100-000";"0";"tributado"
11;"5117";"84369900-000";"0";"tributado"
11;"5117";"84381000-000";"0";"tributado"
11;"5117";"84382019-000";"0";"tributado"
11;"5117";"84385000-000";"0";"tributado"
11;"5117";"84424090-000";"0";"tributado"
11;"5117";"84501100-000";"0";"tributado"
11;"5117";"84501900-000";"0";"tributado"
11;"5117";"84502090-000";"0";"tributado"
11;"5117";"84609090-000";"0";"tributado"
11;"5117";"84662090-000";"0";"tributado"
11;"5117";"84669340-000";"0";"tributado"
11;"5117";"84672100-000";"0";"tributado"
11;"5117";"84672200-000";"0";"tributado"
11;"5117";"84672992-000";"0";"tributado"
11;"5117";"84672999-000";"0";"tributado"
11;"5117";"84678100-000";"0";"tributado"
11;"5117";"84678900-000";"0";"tributado"
11;"5117";"84679100-000";"0";"tributado"
11;"5117";"84713012-000";"0";"aliquota zero"
11;"5117";"84713019-000";"0";"aliquota zero"
11;"5117";"84798210-000";"0";"tributado"
11;"5117";"84798911-000";"0";"tributado"
11;"5117";"84798940-000";"0";"tributado"
11;"5117";"84798999-000";"0";"tributado"
11;"5117";"84799090-000";"0";"tributado"
11;"5117";"84811000-000";"0";"monofasico revenda de produtos"
11;"5117";"84813000-000";"0";"tributado"
11;"5117";"84818011-000";"0";"tributado"
11;"5117";"84818019-000";"0";"tributado"
11;"5117";"84818092-000";"0";"monofasico revenda de produtos"
11;"5117";"84818093-000";"0";"tributado"
11;"5117";"84818095-000";"0";"tributado"
11;"5117";"84818099-000";"0";"tributado"
11;"5117";"84819010-000";"0";"tributado"
11;"5117";"84819090-000";"0";"tributado"
11;"5117";"84821010-000";"0";"tributado"
11;"5117";"84835010-000";"0";"monofasico revenda de produtos"
11;"5117";"85021110-000";"0";"tributado"
11;"5117";"85044010-000";"0";"tributado"
11;"5117";"85061020-000";"0";"tributado"
11;"5117";"85071090-000";"0";"tributado"
11;"5117";"85081100-000";"0";"tributado"
11;"5117";"85081900-000";"0";"tributado"
11;"5117";"85094010-000";"0";"tributado"
11;"5117";"85094020-000";"0";"tributado"
11;"5117";"85094090-000";"0";"tributado"
11;"5117";"85098090-000";"0";"tributado"
11;"5117";"85131010-000";"0";"tributado"
11;"5117";"85161000-000";"0";"tributado"
11;"5117";"85162900-000";"0";"tributado"
11;"5117";"85163100-000";"0";"tributado"
11;"5117";"85163200-000";"0";"tributado"
11;"5117";"85164000-000";"0";"tributado"
11;"5117";"85165000-000";"0";"tributado"
11;"5117";"85166000-000";"0";"tributado"
11;"5117";"85167100-000";"0";"tributado"
11;"5117";"85167910-000";"0";"tributado"
11;"5117";"85167920-000";"0";"tributado"
11;"5117";"85167990-000";"0";"tributado"
11;"5117";"85168010-000";"0";"tributado"
11;"5117";"85287200-000";"0";"tributado"
11;"5117";"85311090-000";"0";"tributado"
11;"5117";"85359000-000";"0";"tributado"
11;"5117";"85362000-000";"0";"tributado"
11;"5117";"85363000-000";"0";"tributado"
11;"5117";"85364900-000";"0";"tributado"
11;"5117";"85365090-000";"0";"tributado"
11;"5117";"85366100-000";"0";"tributado"
11;"5117";"85366910-000";"0";"tributado"
11;"5117";"85366990-000";"0";"tributado"
11;"5117";"85367000-000";"0";"tributado"
11;"5117";"85369010-000";"0";"tributado"
11;"5117";"85369030-000";"0";"tributado"
11;"5117";"85369090-000";"0";"tributado"
11;"5117";"85371090-000";"0";"tributado"
11;"5117";"85381000-000";"0";"tributado"
11;"5117";"85389090-000";"0";"tributado"
11;"5117";"85392200-000";"0";"tributado"
11;"5117";"85393100-000";"0";"tributado"
11;"5117";"85399090-000";"0";"tributado"
11;"5117";"85423190-000";"0";"tributado"
11;"5117";"85437092-000";"0";"tributado"
11;"5117";"85441990-000";"0";"tributado"
11;"5117";"85444200-000";"0";"tributado"
11;"5117";"85444900-000";"0";"tributado"
11;"5117";"85462000-000";"0";"tributado"
11;"5117";"85469000-000";"0";"tributado"
11;"5117";"87087010-000";"0";"monofasico revenda de produtos"
11;"5117";"87120010-000";"0";"tributado"
11;"5117";"87168000-000";"0";"tributado"
11;"5117";"87169090-000";"0";"tributado"
11;"5117";"90022090-000";"0";"tributado"
11;"5117";"90049020-000";"0";"tributado"
11;"5117";"90049090-000";"0";"tributado"
11;"5117";"90152090-000";"0";"tributado"
11;"5117";"90153000-000";"0";"tributado"
11;"5117";"90158090-000";"0";"tributado"
11;"5117";"90178010-000";"0";"tributado"
11;"5117";"90178090-000";"0";"tributado"
11;"5117";"90183119-000";"0";"tributado"
11;"5117";"90183190-000";"0";"tributado"
11;"5117";"90183219-000";"0";"tributado"
11;"5117";"90183929-000";"0";"tributado"
11;"5117";"90183999-000";"0";"tributado"
11;"5117";"90189029-000";"0";"tributado"
11;"5117";"90189099-000";"0";"tributado"
11;"5117";"90192040-000";"0";"tributado"
11;"5117";"90200010-000";"0";"tributado"
11;"5117";"90200090-000";"0";"tributado"
11;"5117";"90251110-000";"0";"tributado"
11;"5117";"90251190-000";"0";"tributado"
11;"5117";"90259090-000";"0";"tributado"
11;"5117";"90262010-000";"0";"tributado"
11;"5117";"90278014-000";"0";"tributado"
11;"5117";"90278099-000";"0";"tributado"
11;"5117";"90303990-000";"0";"monofasico revenda de produtos"
11;"5117";"90318099-000";"0";"tributado"
11;"5117";"90328990-000";"0";"tributado"
11;"5117";"94017900-000";"0";"tributado"
11;"5117";"94036000-000";"0";"tributado"
11;"5117";"94037000-000";"0";"tributado"
11;"5117";"94054010-000";"0";"tributado"
11;"5117";"94060091-000";"0";"tributado"
11;"5117";"95030010-000";"0";"tributado"
11;"5117";"95030098-000";"0";"tributado"
11;"5117";"95069900-000";"0";"tributado"
11;"5117";"95072000-000";"0";"tributado"
11;"5117";"95079000-000";"0";"tributado"
11;"5117";"96031000-000";"0";"tributado"
11;"5117";"96032900-000";"0";"tributado"
11;"5117";"96033000-000";"0";"tributado"
11;"5117";"96034010-000";"0";"tributado"
11;"5117";"96034090-000";"0";"tributado"
11;"5117";"96035000-000";"0";"tributado"
11;"5117";"96039000-000";"0";"tributado"
11;"5117";"96082000-000";"0";"tributado"
11;"5117";"96084000-000";"0";"tributado"
11;"5117";"96091000-000";"0";"tributado"
11;"5117";"96092000-000";"0";"tributado"
11;"5117";"96159000-000";"0";"tributado"
11;"5117";"96170010-000";"0";"tributado"
11;"5405";"04014029-000";"0";"tributado"
11;"5405";"04015029-000";"0";"tributado"
11;"5405";"04022110-000";"0";"aliquota zero"
11;"5405";"04031000-000";"0";"aliquota zero"
11;"5405";"04039000-000";"0";"aliquota zero"
11;"5405";"04061090-000";"0";"aliquota zero"
11;"5405";"04089900-000";"0";"tributado"
11;"5405";"09012100-000";"0";"aliquota zero"
11;"5405";"09030090-000";"0";"tributado"
11;"5405";"10059010-000";"0";"tributado"
11;"5405";"10082900-000";"0";"tributado"
11;"5405";"15079011-000";"0";"aliquota zero"
11;"5405";"15091000-000";"0";"aliquota zero"
11;"5405";"15121911-000";"0";"aliquota zero"
11;"5405";"15152910-000";"0";"tributado"
11;"5405";"15171000-000";"0";"aliquota zero"
11;"5405";"16010000-000";"0";"tributado"
11;"5405";"16023220-000";"0";"tributado"
11;"5405";"16025000-000";"0";"tributado"
11;"5405";"16041310-000";"0";"tributado"
11;"5405";"17019100-000";"0";"tributado"
11;"5405";"17019900-000";"0";"aliquota zero"
11;"5405";"17049010-000";"0";"tributado"
11;"5405";"17049020-000";"0";"tributado"
11;"5405";"17049090-000";"0";"tributado"
11;"5405";"18063110-000";"0";"tributado"
11;"5405";"18063210-000";"0";"tributado"
11;"5405";"18069000-000";"0";"tributado"
11;"5405";"19021100-000";"0";"aliquota zero"
11;"5405";"19021900-000";"0";"aliquota zero"
11;"5405";"19023000-000";"0";"aliquota zero"
11;"5405";"19041000-000";"0";"tributado"
11;"5405";"19042000-000";"0";"tributado"
11;"5405";"19052010-000";"0";"tributado"
11;"5405";"19053100-000";"0";"tributado"
11;"5405";"19053200-000";"0";"tributado"
11;"5405";"19059010-000";"0";"tributado"
11;"5405";"19059020-000";"0";"tributado"
11;"5405";"19059090-000";"0";"tributado"
11;"5405";"20011000-000";"0";"tributado"
11;"5405";"20029090-000";"0";"tributado"
11;"5405";"20052000-000";"0";"tributado"
11;"5405";"20054000-000";"0";"tributado"
11;"5405";"20057000-000";"0";"tributado"
11;"5405";"20058000-000";"0";"tributado"
11;"5405";"20059900-000";"0";"tributado"
11;"5405";"20079910-000";"0";"tributado"
11;"5405";"20079990-000";"0";"tributado"
11;"5405";"20081100-000";"0";"tributado"
11;"5405";"20081900-000";"0";"tributado"
11;"5405";"20087010-000";"0";"tributado"
11;"5405";"21011110-000";"0";"aliquota zero"
11;"5405";"21023000-000";"0";"tributado"
11;"5405";"21032010-000";"0";"tributado"
11;"5405";"21033021-000";"0";"tributado"
11;"5405";"21039011-000";"0";"tributado"
11;"5405";"21039021-000";"0";"tributado"
11;"5405";"21041011-000";"0";"tributado"
11;"5405";"21069010-000";"0";"aliquota zero"
11;"5405";"21069021-000";"0";"tributado"
11;"5405";"21069029-000";"0";"tributado"
11;"5405";"21069050-000";"0";"tributado"
11;"5405";"21069090-000";"0";"tributado"
11;"5405";"22011000-000";"0";"monofasico revenda de produtos"
11;"5405";"22021000-000";"0";"monofasico revenda de produtos"
11;"5405";"22029000-000";"0";"monofasico revenda de produtos"
11;"5405";"22030000-000";"0";"monofasico revenda de produtos"
11;"5405";"22042911-000";"0";"tributado"
11;"5405";"22072019-000";"0";"monofasico revenda de produtos"
11;"5405";"22084000-000";"0";"tributado"
11;"5405";"22090000-000";"0";"tributado"
11;"5405";"23091000-000";"0";"tributado"
11;"5405";"25010090-000";"0";"tributado"
11;"5405";"25223000-000";"0";"aliquota zero"
11;"5405";"25232910-000";"0";"tributado"
11;"5405";"27101259-000";"0";"monofasico revenda de produtos"
11;"5405";"27101932-000";"0";"tributado"
11;"5405";"28289011-000";"0";"tributado"
11;"5405";"29029020-000";"0";"tributado"
11;"5405";"29224220-000";"0";"tributado"
11;"5405";"33043000-000";"0";"monofasico revenda de produtos"
11;"5405";"33051000-000";"0";"monofasico revenda de produtos"
11;"5405";"33059000-000";"0";"monofasico revenda de produtos"
11;"5405";"33061000-000";"0";"aliquota zero"
11;"5405";"33062000-000";"0";"aliquota zero"
11;"5405";"33069000-000";"0";"aliquota zero"
11;"5405";"33071000-000";"0";"monofasico revenda de produtos"
11;"5405";"33074900-000";"0";"monofasico revenda de produtos"
11;"5405";"34011190-000";"0";"monofasico revenda de produtos"
11;"5405";"34011900-000";"0";"tributado"
11;"5405";"34012090-000";"0";"tributado"
11;"5405";"34013000-000";"0";"tributado"
11;"5405";"34022000-000";"0";"tributado"
11;"5405";"34029039-000";"0";"tributado"
11;"5405";"34049029-000";"0";"tributado"
11;"5405";"34052000-000";"0";"tributado"
11;"5405";"35061090-000";"0";"tributado"
11;"5405";"35069900-000";"0";"tributado"
11;"5405";"38089119-000";"0";"tributado"
11;"5405";"38089419-000";"0";"tributado"
11;"5405";"38089996-000";"0";"aliquota zero"
11;"5405";"38099190-000";"0";"tributado"
11;"5405";"38220090-000";"0";"tributado"
11;"5405";"39191000-000";"0";"tributado"
11;"5405";"39204390-000";"0";"tributado"
11;"5405";"39232190-000";"0";"tributado"
11;"5405";"39241000-000";"0";"tributado"
11;"5405";"39269090-000";"0";"tributado"
11;"5405";"40151900-000";"0";"tributado"
11;"5405";"40169200-000";"0";"tributado"
11;"5405";"44219000-000";"0";"tributado"
11;"5405";"48181000-000";"0";"aliquota zero"
11;"5405";"48183000-000";"0";"tributado"
11;"5405";"48202000-000";"0";"tributado"
11;"5405";"56012110-000";"0";"tributado"
11;"5405";"68052000-000";"0";"tributado"
11;"5405";"68053090-000";"0";"tributado"
11;"5405";"73170010-000";"0";"tributado"
11;"5405";"73231000-000";"0";"tributado"
11;"5405";"73239900-000";"0";"tributado"
11;"5405";"82031010-000";"0";"tributado"
11;"5405";"82119290-000";"0";"tributado"
11;"5405";"82121020-000";"0";"tributado"
11;"5405";"82122010-000";"0";"tributado"
11;"5405";"82142000-000";"0";"tributado"
11;"5405";"82152000-000";"0";"tributado"
11;"5405";"85061010-000";"0";"tributado"
11;"5405";"85061020-000";"0";"tributado"
11;"5405";"85161000-000";"0";"tributado"
11;"5405";"85366990-000";"0";"tributado"
11;"5405";"85369030-000";"0";"tributado"
11;"5405";"85392200-000";"0";"tributado"
11;"5405";"85393100-000";"0";"tributado"
11;"5405";"95059000-000";"0";"tributado"
11;"5405";"96031000-000";"0";"tributado"
11;"5405";"96032100-000";"0";"monofasico revenda de produtos"
11;"5405";"96039000-000";"0";"tributado"
11;"5405";"96081000-000";"0";"tributado"
11;"5405";"96091000-000";"0";"tributado"
11;"5405";"96131000-000";"0";"tributado"
11;"5405";"96190000-000";"0";"tributado"
11;"5551";"00000000-000";"0";"sem incidencia - imobilizado"
11;"5551";"44219000-000";"0";"sem incidencia - imobilizado"
11;"5551";"63109000-000";"0";"sem incidencia - imobilizado"
11;"5551";"83030000-000";"0";"sem incidencia - imobilizado"
11;"5551";"83059000-000";"0";"sem incidencia - imobilizado"
11;"5551";"84145990-000";"0";"sem incidencia - imobilizado"
11;"5551";"84185090-000";"0";"sem incidencia - imobilizado"
11;"5551";"85013110-000";"0";"sem incidencia - imobilizado"
11;"5551";"94029090-000";"0";"sem incidencia - imobilizado"
11;"5551";"94031000-000";"0";"sem incidencia - imobilizado"
11;"5949";"01039100-000";"0";"sem incidencia - outras saidas"
11;"5949";"07133319-000";"0";"sem incidencia - outras saidas"
11;"5949";"07133329-000";"0";"sem incidencia - outras saidas"
11;"5949";"08051000-000";"0";"sem incidencia - outras saidas"
11;"5949";"10011900-000";"0";"sem incidencia - outras saidas"
11;"5949";"10051000-000";"0";"sem incidencia - outras saidas"
11;"5949";"10059010-000";"0";"sem incidencia - outras saidas"
11;"5949";"12019000-000";"0";"sem incidencia - outras saidas"
11;"5949";"27101921-000";"0";"sem incidencia - outras saidas"
11;"6117";"10051000-000";"0";"aliquota zero"
11;"6117";"23099010-000";"0";"tributado"
11;"6117";"30029091-000";"0";"tributado"
11;"6117";"30041019-000";"0";"monofasico revenda de produtos"
11;"6117";"30042059-000";"0";"monofasico revenda de produtos"
11;"6117";"30042069-000";"0";"monofasico revenda de produtos"
11;"6117";"30045030-000";"0";"monofasico revenda de produtos"
11;"6117";"30045090-000";"0";"monofasico revenda de produtos"
11;"6117";"30049029-000";"0";"monofasico revenda de produtos"
11;"6117";"30049059-000";"0";"monofasico revenda de produtos"
11;"6117";"30049076-000";"0";"monofasico revenda de produtos"
11;"6117";"30049079-000";"0";"monofasico revenda de produtos"
11;"6117";"30049099-000";"0";"monofasico revenda de produtos"
11;"6117";"38089199-000";"0";"aliquota zero"
11;"6117";"38089324-000";"0";"aliquota zero"
11;"6117";"38249029-000";"0";"monofasico revenda de produtos"
11;"6117";"72172090-000";"0";"tributado"
11;"6117";"85469000-000";"0";"tributado"
11;"6117";"90183190-000";"0";"tributado"
11;"6117";"90183219-000";"0";"tributado"
14;"1101";"10011900-000";"0";"aliquota zero"
14;"1101";"10059010-000";"0";"tributado"
14;"1101";"15071000-000";"0";"aliquota zero"
14;"1101";"19012000-000";"0";"tributado"
14;"1101";"21021090-000";"0";"tributado"
14;"1101";"21022000-000";"0";"tributado"
14;"1101";"21069090-000";"0";"tributado"
14;"1101";"23011010-000";"0";"tributado"
14;"1101";"23023010-000";"0";"tributado"
14;"1101";"23040090-000";"0";"suspensao"
14;"1101";"23099010-000";"0";"tributado"
14;"1101";"23099090-000";"0";"tributado"
14;"1101";"25182000-000";"0";"aliquota zero"
14;"1101";"28112990-000";"0";"tributado"
14;"1101";"29156011-000";"0";"tributado"
14;"1101";"29304010-000";"0";"aliquota zero"
14;"1101";"29304090-000";"0";"tributado"
14;"1101";"30049099-000";"0";"monofasico revenda de produtos"
14;"1101";"35069110-000";"0";"tributado"
14;"1101";"39232190-000";"0";"tributado"
14;"1101";"48195000-000";"0";"tributado"
14;"1101";"52079000-000";"0";"tributado"
14;"1101";"63053390-000";"0";"tributado"
14;"1102";"01022190-000";"0";"tributado"
14;"1102";"01031000-000";"0";"tributado"
14;"1102";"01039100-000";"0";"tributado"
14;"1102";"01039200-000";"0";"tributado"
14;"1102";"02012090-000";"0";"aliquota zero"
14;"1102";"02013000-000";"0";"aliquota zero"
14;"1102";"02023000-000";"0";"aliquota zero"
14;"1102";"02031100-000";"0";"aliquota zero"
14;"1102";"02031900-000";"0";"aliquota zero"
14;"1102";"02032900-000";"0";"aliquota zero"
14;"1102";"02042200-000";"0";"aliquota zero"
14;"1102";"02044200-000";"0";"aliquota zero"
14;"1102";"02061000-000";"0";"aliquota zero"
14;"1102";"02062200-000";"0";"aliquota zero"
14;"1102";"02062990-000";"0";"aliquota zero"
14;"1102";"02063000-000";"0";"aliquota zero"
14;"1102";"02064900-000";"0";"aliquota zero"
14;"1102";"02071200-000";"0";"aliquota zero"
14;"1102";"02071300-000";"0";"aliquota zero"
14;"1102";"02071400-000";"0";"aliquota zero"
14;"1102";"02072500-000";"0";"aliquota zero"
14;"1102";"02072700-000";"0";"aliquota zero"
14;"1102";"02101200-000";"0";"aliquota zero"
14;"1102";"02101900-000";"0";"aliquota zero"
14;"1102";"02102000-000";"0";"aliquota zero"
14;"1102";"03031100-000";"0";"aliquota zero"
14;"1102";"03032500-000";"0";"aliquota zero"
14;"1102";"03038943-000";"0";"aliquota zero"
14;"1102";"03038990-000";"0";"aliquota zero"
14;"1102";"03044990-000";"0";"aliquota zero"
14;"1102";"03046100-000";"0";"aliquota zero"
14;"1102";"03046900-000";"0";"aliquota zero"
14;"1102";"03047100-000";"0";"aliquota zero"
14;"1102";"03048100-000";"0";"aliquota zero"
14;"1102";"03049900-000";"0";"aliquota zero"
14;"1102";"03061790-000";"0";"tributado"
14;"1102";"04011010-000";"0";"aliquota zero"
14;"1102";"04012010-000";"0";"aliquota zero"
14;"1102";"04012090-000";"0";"aliquota zero"
14;"1102";"04015029-000";"0";"tributado"
14;"1102";"04029900-000";"0";"aliquota zero"
14;"1102";"04031000-000";"0";"aliquota zero"
14;"1102";"04039000-000";"0";"aliquota zero"
14;"1102";"04051000-000";"0";"aliquota zero"
14;"1102";"04061010-000";"0";"aliquota zero"
14;"1102";"04061090-000";"0";"aliquota zero"
14;"1102";"04062000-000";"0";"aliquota zero"
14;"1102";"04063000-000";"0";"aliquota zero"
14;"1102";"04064000-000";"0";"aliquota zero"
14;"1102";"04069010-000";"0";"aliquota zero"
14;"1102";"04069020-000";"0";"aliquota zero"
14;"1102";"04069030-000";"0";"aliquota zero"
14;"1102";"04069090-000";"0";"aliquota zero"
14;"1102";"04072100-000";"0";"aliquota zero"
14;"1102";"04072900-000";"0";"aliquota zero"
14;"1102";"04089900-000";"0";"tributado"
14;"1102";"04090000-000";"0";"tributado"
14;"1102";"04100000-000";"0";"tributado"
14;"1102";"05040011-000";"0";"tributado"
14;"1102";"05111000-000";"0";"aliquota zero"
14;"1102";"05119920-000";"0";"aliquota zero"
14;"1102";"06012000-000";"0";"aliquota zero"
14;"1102";"06024000-000";"0";"aliquota zero"
14;"1102";"06029029-000";"0";"aliquota zero"
14;"1102";"06029089-000";"0";"aliquota zero"
14;"1102";"06029090-000";"0";"aliquota zero"
14;"1102";"07011000-000";"0";"aliquota zero"
14;"1102";"07019000-000";"0";"aliquota zero"
14;"1102";"07020000-000";"0";"aliquota zero"
14;"1102";"07031019-000";"0";"aliquota zero"
14;"1102";"07032090-000";"0";"aliquota zero"
14;"1102";"07041000-000";"0";"aliquota zero"
14;"1102";"07049000-000";"0";"aliquota zero"
14;"1102";"07051100-000";"0";"aliquota zero"
14;"1102";"07051900-000";"0";"aliquota zero"
14;"1102";"07052100-000";"0";"aliquota zero"
14;"1102";"07061000-000";"0";"aliquota zero"
14;"1102";"07069000-000";"0";"aliquota zero"
14;"1102";"07070000-000";"0";"aliquota zero"
14;"1102";"07089000-000";"0";"aliquota zero"
14;"1102";"07093000-000";"0";"aliquota zero"
14;"1102";"07096000-000";"0";"aliquota zero"
14;"1102";"07099919-000";"0";"aliquota zero"
14;"1102";"07099990-000";"0";"aliquota zero"
14;"1102";"07104000-000";"0";"aliquota zero"
14;"1102";"07129090-000";"0";"aliquota zero"
14;"1102";"07131090-000";"0";"aliquota zero"
14;"1102";"07132090-000";"0";"aliquota zero"
14;"1102";"07133311-000";"0";"aliquota zero"
14;"1102";"07133319-000";"0";"aliquota zero"
14;"1102";"07133321-000";"0";"aliquota zero"
14;"1102";"07133329-000";"0";"aliquota zero"
14;"1102";"07133399-000";"0";"aliquota zero"
14;"1102";"07134090-000";"0";"aliquota zero"
14;"1102";"07141000-000";"0";"aliquota zero"
14;"1102";"07142000-000";"0";"aliquota zero"
14;"1102";"07143000-000";"0";"aliquota zero"
14;"1102";"08011100-000";"0";"aliquota zero"
14;"1102";"08011900-000";"0";"aliquota zero"
14;"1102";"08039000-000";"0";"aliquota zero"
14;"1102";"08043000-000";"0";"aliquota zero"
14;"1102";"08044000-000";"0";"aliquota zero"
14;"1102";"08045010-000";"0";"aliquota zero"
14;"1102";"08045020-000";"0";"aliquota zero"
14;"1102";"08051000-000";"0";"aliquota zero"
14;"1102";"08052000-000";"0";"aliquota zero"
14;"1102";"08055000-000";"0";"aliquota zero"
14;"1102";"08061000-000";"0";"aliquota zero"
14;"1102";"08062000-000";"0";"aliquota zero"
14;"1102";"08071100-000";"0";"aliquota zero"
14;"1102";"08071900-000";"0";"aliquota zero"
14;"1102";"08072000-000";"0";"aliquota zero"
14;"1102";"08081000-000";"0";"aliquota zero"
14;"1102";"08083000-000";"0";"aliquota zero"
14;"1102";"08092900-000";"0";"aliquota zero"
14;"1102";"08093010-000";"0";"aliquota zero"
14;"1102";"08093020-000";"0";"aliquota zero"
14;"1102";"08094000-000";"0";"aliquota zero"
14;"1102";"08101000-000";"0";"aliquota zero"
14;"1102";"08105000-000";"0";"aliquota zero"
14;"1102";"08107000-000";"0";"aliquota zero"
14;"1102";"08109000-000";"0";"aliquota zero"
14;"1102";"08119000-000";"0";"aliquota zero"
14;"1102";"08132010-000";"0";"aliquota zero"
14;"1102";"08134090-000";"0";"aliquota zero"
14;"1102";"09012100-000";"0";"aliquota zero"
14;"1102";"09021000-000";"0";"tributado"
14;"1102";"09030090-000";"0";"tributado"
14;"1102";"09041100-000";"0";"tributado"
14;"1102";"09041200-000";"0";"tributado"
14;"1102";"09061100-000";"0";"tributado"
14;"1102";"09062000-000";"0";"tributado"
14;"1102";"09071000-000";"0";"tributado"
14;"1102";"09072000-000";"0";"tributado"
14;"1102";"09081100-000";"0";"tributado"
14;"1102";"09081200-000";"0";"tributado"
14;"1102";"09092100-000";"0";"tributado"
14;"1102";"09092200-000";"0";"tributado"
14;"1102";"09096110-000";"0";"tributado"
14;"1102";"09096120-000";"0";"tributado"
14;"1102";"09101100-000";"0";"tributado"
14;"1102";"09101200-000";"0";"tributado"
14;"1102";"09109900-000";"0";"tributado"
14;"1102";"10011900-000";"0";"aliquota zero"
14;"1102";"10019100-000";"0";"aliquota zero"
14;"1102";"10041000-000";"0";"aliquota zero"
14;"1102";"10051000-000";"0";"aliquota zero"
14;"1102";"10059010-000";"0";"tributado"
14;"1102";"10062010-000";"0";"aliquota zero"
14;"1102";"10062020-000";"0";"aliquota zero"
14;"1102";"10063011-000";"0";"aliquota zero"
14;"1102";"10063019-000";"0";"aliquota zero"
14;"1102";"10063021-000";"0";"aliquota zero"
14;"1102";"10064000-000";"0";"tributado"
14;"1102";"10071000-000";"0";"aliquota zero"
14;"1102";"10082900-000";"0";"tributado"
14;"1102";"10083090-000";"0";"tributado"
14;"1102";"10089010-000";"0";"aliquota zero"
14;"1102";"11010010-000";"0";"aliquota zero"
14;"1102";"11022000-000";"0";"aliquota zero"
14;"1102";"11029000-000";"0";"tributado"
14;"1102";"11041200-000";"0";"tributado"
14;"1102";"11041900-000";"0";"aliquota zero"
14;"1102";"11042300-000";"0";"tributado"
14;"1102";"11042900-000";"0";"tributado"
14;"1102";"11043000-000";"0";"tributado"
14;"1102";"11062000-000";"0";"aliquota zero"
14;"1102";"11063000-000";"0";"tributado"
14;"1102";"11081200-000";"0";"tributado"
14;"1102";"11081400-000";"0";"tributado"
14;"1102";"11081900-000";"0";"tributado"
14;"1102";"12011000-000";"0";"suspensao"
14;"1102";"12019000-000";"0";"suspensao"
14;"1102";"12040090-000";"0";"tributado"
14;"1102";"12051010-000";"0";"aliquota zero"
14;"1102";"12060090-000";"0";"tributado"
14;"1102";"12074090-000";"0";"tributado"
14;"1102";"12079990-000";"0";"tributado"
14;"1102";"12081000-000";"0";"suspensao"
14;"1102";"12089000-000";"0";"tributado"
14;"1102";"12092500-000";"0";"aliquota zero"
14;"1102";"12092900-000";"0";"aliquota zero"
14;"1102";"12093000-000";"0";"aliquota zero"
14;"1102";"12099100-000";"0";"aliquota zero"
14;"1102";"12119010-000";"0";"tributado"
14;"1102";"15011000-000";"0";"tributado"
14;"1102";"15021019-000";"0";"aliquota zero"
14;"1102";"15091000-000";"0";"aliquota zero"
14;"1102";"15121920-000";"0";"aliquota zero"
14;"1102";"15131900-000";"0";"aliquota zero"
14;"1102";"15151900-000";"0";"tributado"
14;"1102";"15159090-000";"0";"tributado"
14;"1102";"15171000-000";"0";"aliquota zero"
14;"1102";"15179090-000";"0";"tributado"
14;"1102";"16010000-000";"0";"tributado"
14;"1102";"16023220-000";"0";"tributado"
14;"1102";"16024900-000";"0";"tributado"
14;"1102";"16041310-000";"0";"tributado"
14;"1102";"17011400-000";"0";"aliquota zero"
14;"1102";"17019100-000";"0";"tributado"
14;"1102";"17019900-000";"0";"aliquota zero"
14;"1102";"17029000-000";"0";"tributado"
14;"1102";"17031000-000";"0";"tributado"
14;"1102";"17041000-000";"0";"tributado"
14;"1102";"17049010-000";"0";"tributado"
14;"1102";"17049020-000";"0";"tributado"
14;"1102";"17049090-000";"0";"tributado"
14;"1102";"18050000-000";"0";"tributado"
14;"1102";"18063110-000";"0";"tributado"
14;"1102";"18063210-000";"0";"tributado"
14;"1102";"18063220-000";"0";"tributado"
14;"1102";"18069000-000";"0";"tributado"
14;"1102";"19011010-000";"0";"aliquota zero"
14;"1102";"19012000-000";"0";"tributado"
14;"1102";"19019020-000";"0";"tributado"
14;"1102";"19019090-000";"0";"tributado"
14;"1102";"19021100-000";"0";"aliquota zero"
14;"1102";"19021900-000";"0";"aliquota zero"
14;"1102";"19022000-000";"0";"aliquota zero"
14;"1102";"19023000-000";"0";"aliquota zero"
14;"1102";"19030000-000";"0";"tributado"
14;"1102";"19041000-000";"0";"tributado"
14;"1102";"19042000-000";"0";"tributado"
14;"1102";"19049000-000";"0";"tributado"
14;"1102";"19052090-000";"0";"tributado"
14;"1102";"19053100-000";"0";"tributado"
14;"1102";"19053200-000";"0";"tributado"
